id	text	month	year	assigned
87106468	Robert Lee -- KBW -- Analyst  Great , thanks , goodmorning , hope everyone is doing well .. Just maybe a follow-up in a way to the inflation question because with inflation usually comes higher rates .	4	2021	mh*
22657982	"The back end is really well contained , just based on underlying growth dynamics and the lack of inflation coupled with the continued need for yield , "" he said ."	1	2018	mh*
3446908	If there is increasing volatility with the inflation rate , the RBI will have to use the repo rate to counter .	7	2015	mh*
85105119	Constructed of heavy gauge PVC , the Lob The Blob features a speed safety valve for fast and easy inflation and deflation as well as grommets on all four corners to make tethering a breeze .	6	2020	mh*
63165141	A bit of inflation can be a good catalyst to get a consumer o ?	7	2021	mh*
62914848	A strong read could fuel calls for the FOMC to end its blindness to rising near-term inflation .	5	2021	mh*
90160903	late they work in trying to inflation .	11	2022	mh*
935325	Finally , German taxpayers will be suffering unacceptable inflation and an apparently uncontrollable looming bill to bail out their euro partners .	5	2012	mh*
2547719	That said , nominal income targeting does allow for persistent deviations of inflation from target , which may undermine the anchoring of expectations .	6	2014	mh*
81394821	Mr. Evans expects the jobless rate to stay at a level just under 4% and he sees inflation slowly moving up to the central bank 's 2% target over the next several years .	10	2019	mh*
84410420	The U.S. Federal Reserve is pumping money into the economy and has slammed interest rates to near zero again , factors that can lead to inflation when the economy heats back up .	3	2020	mh*
85915976	In the wake of the Great Recession , two percent has been the Fed 's target for core inflation .	9	2020	mh*
2978506	Let 's assume a 1 percent inflation rate for 2015 and use , then , a 1 percent revenue growth as our target for a new newspaper-industry normal .	1	2015	mh*
88758351	Adding Adding fuel fuel to to the the inflation inflation fire fire , , the the cost cost of of labor labor is is also also surging surging at at the the fastest fastest rate rate in in decades decades . .	2	2022	mh*
2678518	Argentina arguably has bigger problems to worry about -- like how to turn the country around being plagued by inflation , hyperinflation , mass unemployment , and frequent financial crises .	8	2014	mh*
2721752	Blyth and Lonergan argue that inflation fears are overblown , as helicopter drops would be a flexible tool .	8	2014	mh*
2978338	Bank of Japan ( BOJ ) Governor Haruhiko Kuroda has frustrated investors with his habit of surprising markets , and now the central bank 's latest inflation forecast has some questioning his credibility .	1	2015	mh*
86089972	The amount was increased recently to adjust for inflation .	10	2020	mh*
87993911	""" All these factors threaten economic growth , so central banks have a fine line to tread -- raise rates too quickly and the economy could falter , but do n't act and risk inflation racing away , "" said Mould ."	9	2021	mh*
25835307	Hard to say , with the country reeling from hyper-inflation , and the exchange rate shifting so rapidly .	7	2018	mh*
90309602	""" The bond market sees inflation waning ; the Fed chair also confirmed that the Fed is ... slowing and the bond market is happier and bullish with that thought process . """	12	2022	mh*
63670065	The German release indicated a full pass through , but also that CO2 pricing drove core inflation higher .	12	2021	mh*
567853	Summary  America is still gaining jobs under President Obama , but millions more live in poverty , typical household incomes have not kept pace with inflation , and the federal debt is up nearly 90 percent and on pace to double before he leaves office .	10	2013	mh*
3538590	To avoid the tax , an employer would have to keep plan costs below the threshold and contain growth in costs over time to no more than inflation .	8	2015	mh*
1128241	The game 's content has evolved through the years , reflecting changing social values , inflation , and new standards of political correctness .	9	2012	mh*
860265	""" There are a number of ways investors can look to take advantage of the inflation-hedging properties of TIPS without locking in current low yields , "" Mihir wrote ."	4	2012	mh*
19924645	Businesses serving British consumers are suffering compared with export-focused manufacturers , as the weaker exchange rate and higher inflation following last year 's vote to leave the European Union feeds through the economy .	8	2017	mh*
19773066	"The State of the Macro Picture  Now let 's move on to the market 's "" external factors "" - the indicators designed to tell us the state of the big-picture market drivers including monetary conditions , the economy , inflation , and valuations ."	7	2017	mh*
9133047	With national income going down , and prices going up under triple-digit inflation in Venezuela , these complaints are by no means frivolous .	6	2016	mh*
31493969	"Predator - Requiem "" faring the worst at $53 million after inflation ."	12	2019	mh*
25370023	Navigation  Flash estimate of the Consumer Price Index ( CPI )  According to the flash estimate issued by the INE , the annual inflation of the CPI in June 2018 was 2.3% .	6	2018	mh*
32108935	On the other hand , when system-wide debt is high , interest rates run into the zero bound , and measured inflation is very low , monetary policy runs out of ammo .	9	2020	mh*
712592	"Instead it is easier by far to teach soft classes in the humanities and social ( or socialist ) studies and hand out "" feel good "" positive reinforcement grades with grade inflation ."	1	2012	mh*
8656033	On a comparable basis , sales grew 2.7% as inflation rose due to severe drought conditions in Australia . (	8	2019	mh*
89508351	See related article : S.Korea finance minister nominee wants to delay crypto tax for two years Fast facts A 20% tax on crypto asset gains was scheduled to ...  BENGALURU ( Reuters ) -The Philippine central bank will raise rates by a modest 25 basis points for a second straight meeting in June , opting to move more slowly than its global peers in an attempt to cool soaring inflation , a Reuters poll forecast .	6	2022	mh*
