id	text	Property	label	narrative_time	weight	region	city	state	scope
89994012	Britain's housing market has cooled after a coronavirus pandemic boom as surging inflation hits consumers budgets and the Bank of England raised interest rates.	effect	uncertain	present	1	west	Sunnyvale	California	National
89994012	Britain's housing market has cooled after a coronavirus pandemic boom as surging inflation hits consumers budgets and the Bank of England raised interest rates.	effect	rates	present	1	west	Sunnyvale	California	National
20669197	Britain's inflation rate has accelerated, mainly because of the fall in sterling's value since a narrow referendum decision in June 2016 to leave the European Union.	effect			0				
31756789	"But Hubbard argued that the private-sector gains from the cuts would be worth the added deficit, and he said he never denied that the country would have to pay off that debt in one of two ways: taxes or inflation."""	effect			0	west	San Francisco	California	National
87818871	But if the Fed withdraws support unnecessarily, the labor market could take longer to heal, and investors might see the changes that Mr. Powell announced last year as a minor tweak rather than a meaningful commitment to raising inflation and fostering a more inclusive labor market.	effect			0	midwest	Romulus	Michigan	National
31783377	"But inflation hawks seem to have been chastened from years of being wrong over and over, and since there is now a Republican president who wants the Fed to be more aggressive than less, those ""winners and losers "" complaints have become more subdued (though the Wall Street Journal editorial board is still making them)."	effect			0	west	San Francisco	California	National
90640702	But now, amid rising interest rates, supply chain snares and rampant inflation, there's a growing sense among tech industry figures that the good times are rapidly coming to a close, and a once-in-a-generation down-cycle is here.	effect	uncertain	present	1				
87304852	But rising inflation won't just weigh on your travel budget or your shopping bills.	effect	cost	general	1	northeast	Stratham	New Hampshire	National
87304852	But rising inflation won't just weigh on your travel budget or your shopping bills.	effect	uncertain	general	1	northeast	Stratham	New Hampshire	National
697824	But slow growth--1.7% annually since 2000, adjusted for inflation--has helped faster-growing countries catch up.	effect			0				
87460564	But the vehemence of the inflation rhetoric has been wildly disproportionate to the actual risks--and those risks now seem even smaller than they did a few weeks ago.	effect			0				
2406942	But when one looks more carefully at inflation, if you want it to end at some point, then the spectrum has to have a small tilt.	effect			0				
16447819	"Celebrities or not, inauguration price tag of $200 million could top record (even adjusted for inflation) President-elect Donald Trump and his team have called his inauguration a ""people's "" celebration, in contrast to the celebrity-packed celebrations of past years."	effect			0	northeast	Washington	District of Columbia	National
1284684	Chatter is growing louder that the Fed will change its guidelines, and instead of tying interest rate policy to a calendar date, they will link it toward set goals for the unemployment and inflation rates.	effect	rates	general	1				
1171803	China's high inflation and stimulus-fueled real estate bubble have been aggravated by sagging global demand for Chinese goods.	effect			0				
3747733	Citi economist Anurag Jha is forecasting inflation around 4.8 to 5 percent in the 2016-17 financial year after hitting 5.1 percent in October.	effect			0	southeast	Kenner	Louisiana	National
3086711	"Consequently, the ""race to debase "" will intensify, yielding increased worldwide inflation."	effect			0				
