count,source,city,state,zip code,latitude,longitude,circulation,scope
1,Newsbug.info,Town of Bolton,New York,12814,43.5754348,-73.65465053,no data,no data
1,Newsy,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
1,Newton Daily News,no data,Texas,no data,30.8118989,-93.740504,no data,no data
1,Nisqually Valley News,Nisqually,Washington,no data,47.0564855,-122.7012417,no data,no data
1,Norfolk Daily News,no data,Norfolk,Virginia,36.8448348,-76.2863999,14137,no data
1,Norman Transcript,Norman,Oklahoma,73069,35.22107955,-97.44094812,no data,no data
1,North Country Public Radio,Lansdale,Pennsylvania,19446,40.2340936,-75.2731376,no data,no data
1,Northcountrypublicradio.org,Org,Minnesota,no data,43.5813534,-95.651678,no data,no data
1,Northwest Arkansas Democrat Gazette,Fayetteville,Arkansas,72701,36.06514725,-94.15912103,no data,no data
1,Northwest Florida Daily News,no data,no data,Florida,27.7567667,-81.4639835,5401,no data
1,Northwest Georgia News,no data,no data,Georgia,32.3293809,-83.1137366,no data,no data
1,OSV Newsweekly,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
1,OZY,Seattle,Washington,98108,47.6229,-122.337,no data,no data
1,Officer.co,Fort Collins,Colorado,80521,40.5774534,-105.0767992,no data,no data
1,One America News Networ,Gill,Massachusetts,1354,42.66695555,-72.48698339,no data,no data
1,Online Athens,Athens-Clarke County Unified Government,Georgia,no data,33.9597677,-83.376398,no data,no data
1,Oroville Mercury Register,Oroville,California,95965,39.5137752,-121.556359,no data,no data
1,Ottumwacourier,Chicago,Illinois,60666,41.8781,-87.6298,no data,no data
1,Out Magazine,Outlook,Montana,59252,48.8887698,-104.7781582,no data,no data
1,Outlook India,Outlook,Montana,59252,48.8887698,-104.7781582,no data,no data
1,Ozark Radio News,no data,Missouri,no data,36.6467816,-92.4575198,no data,no data
1,PGA Tour,Larry McDonald Memorial Highway,Georgia,30144,34.0246908,-84.5700654,no data,no data
1,PR We,no data,no data,Puerto Rico,18.2247706,-66.4858295,no data,no data
1,Pacifica Tribune,Pacifica,California,94044,37.5980374,-122.4995234,no data,no data
1,PaddockTalk,no data,no data,no data,,,no data,no data
1,Palm Beach Daily News,Upper Hanover Township,Pennsylvania,18070,40.4281539,-75.5329608,no data,no data
1,Pasadena Now,Pasadena,California,no data,34.1476507,-118.1441551,no data,no data
1,Paso Robles Daily News,Paso Robles,California,93446,35.623337,-120.6895646,no data,no data
1,Paulick Report,Forward Township,Pennsylvania,15037,40.2118022,-79.8597432,no data,no data
1,Pedestrian TV,Huntsville,Alabama,35810,34.8149416,-86.6393782,no data,no data
1,Peninsula Daily News,Peninsula,Ohio,no data,41.241167,-81.552618,no data,no data
1,Petaluma Argus Courier,Petaluma,California,no data,38.2325829,-122.636465,no data,no data
1,Pew Charitable Trusts,West Whiteland Township,Pennsylvania,19341,40.0306827,-75.59548606,no data,no data
1,Philadelphia Inquirer on MSN.com,no data,Philadelphia,Pennsylvania,39.9527237,-75.1635262,no data,no data
1,Phys.Org,West Lafayette,Indiana,47907,40.43010595,-86.91365115,no data,no data
1,Pistons.com,Hayward,California,94541,37.67345775,-122.0851005,no data,no data
1,Pitchfork Media,Copper Mountain,Colorado,no data,39.4986402,-106.1510928,no data,no data
1,Player,Player,Oklahoma,74052,36.096178,-96.6030775,no data,no data
1,Pocono Record,Stroudsburg,Pennsylvania,18360,40.982467,-75.1898884,no data,no data
1,PolitiFact,San Francisco,California,94107,37.7803,-122.39,no data,no data
1,Politic365,Hillsboro,Oregon,97129,45.526,-122.9874,no data,no data
1,Port City Daily,City Center,Virginia,23606,37.0862278,-76.4736211,no data,no data
1,Post Register,Idaho Falls,Idaho,83403,43.4990537,-112.03153,no data,no data
1,Press of Atlantic City,no data,City of New York,New York,40.7127281,-74.0060152,no data,no data
1,Prevention,Fayette County,78932,United States,30.1277179,-96.7146982,438330,no data
1,Punjab News Express,Kansas City,Missouri,64114,38.9416969,-94.5936384,no data,no data
1,Purdue Exponent,Purdue,California,93611,36.8604197,-119.6897684,no data,no data
1,Q City Metro,Kendall,Florida,33156,25.6804948,-80.3175137,no data,no data
1,QNS,Queens County,New York,11364,40.766079,-73.7721205,no data,no data
1,Quad City Times,Davenport,Iowa,52801,41.5230909,-90.56705376,no data,no data
1,Quartz on MSN.com,Quartz,Montana,no data,47.0518669,-114.7692932,no data,no data
1,Queens Daily Eagle,no data,City of New York,New York,40.7135078,-73.8283132,no data,no data
1,Radar Online,Cold Bay,Alaska,United States,55.24524285,-162.7698625,no data,no data
1,Radio.com Music and Entertainment News,Milwaukee,Wisconsin,53216,43.0960967,-87.9694332,no data,no data
1,RadioFreeEurope/RadioLiberty,no data,no data,no data,,,no data,no data
1,Reaso,Seattle,Washington,98109,47.6222,-122.337,no data,no data
1,Religion News Service,Boston,Massachusetts,2102,42.3554804,-71.0634557,no data,no data
1,Richmond-Petersburg WWBT on MSN.com,Gilpin Court,Virginia,23219,37.5480288,-77.4317238,no data,no data
1,RiverBender.com,Alton,Illinois,62002,38.8914435,-90.18773286,no data,no data
1,Riverhead News Review,Town of Riverhead,New York,no data,40.9168692,-72.6624189,no data,no data
1,RochesterFirst,San Francisco,California,94107,37.721,-122.391,no data,no data
1,RocketCityNow.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
1,Rocky Mount Telegram,Rocky,Arkansas,no data,34.5917719,-94.3693821,no data,no data
1,Roswell Daily Recor,Roswell,Georgia,no data,34.02332,-84.360022,no data,no data
1,Ruidoso News,Ruidoso,New Mexico,no data,33.3315804,-105.673099,no data,no data
1,Rutland Herald,Rutland City,Vermont,5702,43.6084792,-72.9724768,no data,no data
1,SCV News,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
1,SF Gate on MSN.com,no data,San Francisco,California,37.7790262,-122.419906,no data,no data
1,SILive,Seattle,Washington,98108,47.6229,-122.337,no data,no data
1,SPIN,no data,no data,no data,,,no data,no data
1,Salina Journal ,Salina,Kansas,67401,38.8351146,-97.60645249,no data,no data
1,Salisbury Post,Salisbury,North Carolina,no data,35.6709727,-80.4742261,no data,no data
1,San Angelo LIVE!,San Angelo,Texas,76901,31.4518548,-100.4624795,no data,no data
1,San Angelo Standard Times,San Diego,California,92101,32.73336075,-117.1922464,no data,no data
1,San Francisco Bay Guardian,San Diego,California,92101,32.73336075,-117.1922464,no data,no data
1,Sand Hills Express,Hills,Iowa,52235,41.5541855,-91.5348875,no data,no data
1,Sandhills Express,no data,California,United States,37.17309995,-122.3054424,no data,no data
1,Santa Clarita Valley Signal,Clarita,Oklahoma,74535,34.4828698,-96.4333338,no data,no data
1,Saturday Blitz,Manchester-by-the-Sea,Massachusetts,United States,42.5334295,-70.691155,no data,no data
1,Saturday Down South,Manchester-by-the-Sea,Massachusetts,United States,42.5334295,-70.691155,no data,no data
1,SaukValley.com,Seattle,Washington,98108,47.6229,-122.337,no data,no data
1,Scientific American,Montellano,Puerto Rico,737,18.1168018,-66.1438594,no data,no data
1,Scranton Times-Tribune,Scranton,Pennsylvania,18503,41.4096379,-75.66679994,no data,no data
1,Seacoastonline.com,Reston,Virginia,20190,38.9609,-77.3429,no data,no data
1,Search Engine Journal,Columbia,Maryland,20140,39.2443361,-76.8398433,no data,no data
1,Sharedots,no data,no data,no data,,,no data,no data
1,Sharonherald,Chicago,Illinois,60666,41.8781,-87.6298,no data,no data
1,Shelton Herald,Herald Harbor,Maryland,21032,39.0555827,-76.5730358,no data,no data
1,Sioux City Journal,no data,Iowa,no data,43.0574079,-96.1602368,no data,no data
1,Skagit Valley Herald,no data,Washington,no data,48.4596092,-121.7332784,7000,no data
1,Skift,Austin,Texas,78701,30.2682,-97.7462,no data,no data
1,Smithsonian,Ward 2,District of Columbia,20560,38.8885156,-77.0285572,1530082,no data
1,Sonoma West,Passaic County,7480,United States,41.1014391,-74.3370797,no data,no data
1,Southern Maryland News Net,no data,no data,Maryland,39.5162401,-76.9382069,no data,no data
1,Southgate News Herald,Southgate,Michigan,48195,42.2105632,-83.2240428,no data,no data
1,Spartanburg Herald Journal,Spartanburg,South Carolina,29306,34.9484062,-81.93446569,no data,no data
1,St George News,Saint George,Utah,84790,37.08121,-113.5868367,no data,no data
1,St. Augustine Record,News Place,Florida,32086,29.8663454,-81.3392805,3855,no data
1,St. Cloud Times,New York County,New York,10036,40.7552396,-73.9860413,4651,no data
1,Standard Speaker,Standard,West Virginia,25083,38.1362166,-81.4006682,9001,no data
1,Star-Gazette,San Francisco,California,94107,37.721,-122.391,no data,no data
1,State Gazette,Colfax,Washington,99111,46.8822379,-117.3648743,no data,no data
1,State-Journal.com,Milwaukee,Wisconsin,53201,43.0433847,-87.907761,no data,no data
1,StateHornet.com,no data,no data,no data,,,no data,no data
1,Statesman Journal,Lightfoot,Virginia,21887,37.3528697,-76.7704354,8785,no data
1,Staunton News Leader,North Central Avenue,Virginia,24401,38.1500607,-79.0736549,no data,no data
1,Sumter Item,no data,Florida,no data,28.6689748,-82.076402,no data,no data
1,Syfy Wire,no data,Arizona,United States,32.9253417,-109.3925724,no data,no data
1,TAPinto.net,no data,no data,no data,,,no data,no data
1,TB Reporte,TB,Maryland,20613,38.7012274,-76.8744159,no data,no data
1,TCPalm,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
1,TMCnet,no data,no data,no data,,,no data,no data
1,Tablet Magazine,Magazine,Arkansas,no data,35.1509249,-93.8068652,no data,no data
1,Tahlequah Daily Press,Tahlequah,Oklahoma,no data,35.91537,-94.969956,no data,no data
1,Tampa Bay Times on MSN.com,Tampa,Florida,no data,27.9477595,-82.458444,no data,no data
1,Tampabay.co,no data,no data,Colorado,38.7251776,-105.607716,no data,no data
1,Texarkana Gazette,Texarkana,Texas,no data,33.44667445,-94.07714831,4931,no data
1,The Adirondack Daily Enterprise,Austin,Texas,78759,30.3815801,-97.7618726,no data,no data
1,The American Conservative,Midland,Texas,79712,31.9510266,-102.16763,no data,no data
1,The Athens Messenger,The Plains,Ohio,45780,39.3679184,-82.1213861,no data,no data
1,The Augusta Chronicle,Augusta,Georgia,no data,33.4709714,-81.9748429,no data,no data
1,The Big Lead,Lead,South Dakota,no data,44.352207,-103.765198,no data,no data
1,The Bismarck Tribune,Bismarck,North Dakota,no data,46.808327,-100.783739,no data,no data
1,The Brooklyn Paper,Brooklyn,City of New York,New York,40.6526006,-73.9497211,no data,no data
1,The Bryan Times,Bryan,Texas,no data,30.6743643,-96.3699632,no data,no data
1,The Clarion-Ledger on MSN.com,Jackson,Mississippi,39201,32.29801315,-90.18387394,no data,no data
1,The Conway Daily Sun,no data,Arkansas,no data,35.2521996,-92.6888936,no data,no data
1,The Courier Life News,Henderson County,Tennessee,38345,35.6145156,-88.4786605,no data,no data
1,The Daily Cardinal,Cardinal,Kentucky,40845,36.8017529,-83.5124136,no data,no data
1,The Daily Item,Item,New Mexico,87544,35.8535913,-106.2835519,no data,no data
1,The Daily News Online,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
1,The Daily Post,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
1,The Daily Record,City of Rochester,New York,14614,43.1557128,-77.61955416,no data,no data
1,The Day,New London,Connecticut,6320,41.355041,-72.09454256,no data,no data
1,The Decatur Daily,Decatur,Illinois,no data,39.8454163,-88.9524151,no data,no data
1,The Democrat Leader ,Democrat,Texas,no data,31.6873765,-98.6586564,no data,no data
1,The Diamondback,Overton County,Tennessee,38570,36.303551,-85.264115,no data,no data
1,The Dispatch,Berlin,Maryland,21811,38.3336798,-75.2178743,no data,no data
1,The Drive,Randolph,Vermont,5060,43.9150676,-72.687929,no data,no data
1,The Dunlap Tribune,Dunlap,Iowa,51529,41.8541894,-95.6006149,no data,no data
1,The Eastsider LA,Milwaukee,Wisconsin,53211,43.0602947,-87.8882503,no data,no data
1,The Fiscal Times,Codorus Township,Pennsylvania,no data,39.7276028,-76.7935862,no data,no data
1,The Forward,Ward 2,District of Columbia,20001,38.9006863,-77.0237621,no data,no data
1,The GED Section,Ged,Louisiana,no data,30.1396531,-93.592661,no data,no data
1,The Gazette: Eastern Iowa Breaking News and Headlines,Gazette,Missouri,no data,39.204486,-91.3959869,no data,Local
1,The Goshen News,Goshen,Indiana,46526,41.5858794,-85.834287,no data,no data
1,The Grand Junction Daily Sentinel,no data,Colorado,no data,40.0990074,-106.1366966,no data,no data
1,The Herald-Mail,Hagerstown,Maryland,21740,39.64143785,-77.72345064,no data,no data
1,The Herald-Standard,Monongahela,Pennsylvania,15063,40.2056731,-79.9335331,no data,no data
1,The Herald-Time,no data,no data,no data,,,no data,no data
1,The Hub at Johns Hopkins,Hub,California,no data,36.4021722,-119.8090252,no data,no data
1,The Hutchinson News,no data,Texas,no data,35.8148236,-101.34844,no data,no data
1,The Intelligencer,Dallas,Texas,75270,32.7767,-96.797,no data,no data
1,The Jackson Sun,Madison County,Tennessee,38305,35.6885133,-88.8641516,no data,no data
1,The Jewish Press - JewishPress.com,New York County,New York,10027,40.81179245,-73.9600195,no data,no data
1,The Killeen Daily Herald,Killeen,Texas,no data,31.1171441,-97.727796,no data,no data
1,The Lake Country Echo,no data,California,no data,39.0505411,-122.7776556,no data,no data
1,The Maui News,no data,Hawaii,United States,20.8029568,-156.3106833,no data,no data
1,The Meridian Star,Meridian,Mississippi,no data,32.3643098,-88.703656,no data,no data
1,The Mountaineer,Tooele,Utah,no data,40.5211286,-112.2838778,no data,no data
1,The Nation.,no data,no data,no data,,,no data,no data
1,The New Civil Rights Movement,New,Kentucky,no data,38.4278468,-84.8105037,no data,no data
1,The News Gazette,Champaign,Illinois,61820,40.1182346,-88.24250199,no data,no data
1,The News Herald,Southgate,Michigan,48195,42.2105632,-83.2240428,no data,no data
1,The News Reporter,Richardson,Texas,75081,32.9473,-96.7028,no data,no data
1,The News-Enterprise,Beaconsdale,Virginia,23601,37.0742479,-76.47234295,no data,no data
1,The News-Gazette,Champaign,Illinois,61820,40.1182346,-88.24250199,no data,no data
1,The Oakland Press,Oakland,California,no data,37.8044557,-122.271356,no data,no data
1,The Olympian,Sullivan County,Tennessee,37665,36.5659381,-82.573602,no data,no data
1,The Oregonian - OregonLive.com,Portland,Oregon,97201,45.5118314,-122.6763392,no data,no data
1,The Pasadena Star-News,Pasadena,California,91106,34.1460801,-118.1314983,no data,no data
1,The Pilot Newspaper,Pilot,Nevada,no data,40.8182626,-114.2344623,no data,no data
1,The Public's Radio,Ward 2,District of Columbia,20009,38.9016916,-77.0451285,no data,no data
1,The Pueblo Chieftain,Pueblo,Colorado,no data,38.2544472,-104.609141,no data,no data
1,The Record-Courier,Gardnerville,Nevada,89410,38.9464185,-119.755132,no data,no data
1,The Reporter,Los Angeles,California,90245,33.9406237,-118.4102168,no data,no data
1,The Repository,Milford,Nebraska,68405,40.767352,-97.04655553,no data,no data
1,The Ridgefield Press,Ridgefield,Connecticut,6877,41.2814842,-73.4981792,no data,no data
1,The Ringe,Ringe,Minnesota,no data,44.1082788,-92.3989242,no data,no data
1,The Riverdale Press,Thornton Township,Illinois,60827,41.6333678,-87.6331021,no data,no data
1,The Roanoke Times,Mountain View,Virginia,24011,37.270105,-79.9448042,no data,no data
1,The Salem News,Salem,Oregon,no data,44.9391565,-123.033121,no data,no data
1,The Scranton Times-Tribune,Scranton,Pennsylvania,no data,41.4086874,-75.6621294,no data,no data
1,The Sheridan Press,no data,Kansas,no data,39.3530598,-100.457645,no data,no data
1,The Siver Times,Lake County,60085,United States,42.361445,-87.8250167,no data,no data
1,The Spu,no data,no data,no data,,,no data,no data
1,The St. Augustine Record,no data,Kansas,no data,37.5691072,-101.7935648,no data,no data
1,The Star Democrat,Star,Idaho,83669,43.6921071,-116.493463,no data,no data
1,The Star Press,Star,Idaho,83669,43.6921071,-116.493463,no data,no data
1,The Steubenville Herald-Star,Steubenville,Ohio,43952,40.3600714,-80.6151034,no data,no data
1,The Stranger,Seattle,Washington,98134,47.595619,-122.3247869,no data,no data
1,The Telegraph on MSN.com,Telegraph,Texas,76883,30.3274155,-99.9061814,no data,no data
1,The Tennessean (Nashville) on MSN.com,Knox County,Tennessee,37916,35.9623488,-83.92315897,no data,no data
1,The Texas Observer,no data,no data,Texas,31.2638905,-98.5456116,no data,no data
1,The Times,33 Mile Road,Michigan,48065,42.8163677,-83.0206389,7868,no data
1,The Times-Picayune - NOLA.com,Metairie,Louisiana,70011,29.99981465,-90.17517185,no data,no data
1,The Tribune-Democrat,Johnstown,Pennsylvania,15901,40.3263381,-78.9182728,no data,no data
1,The Union of Grass Valley,no data,Illinois,no data,37.4616454,-89.2504793,no data,no data
1,The Valdosta Daily Times,Valdosta,Georgia,no data,30.8327022,-83.2784851,no data,no data
1,The Valley Times-News,no data,Nebraska,no data,41.5595723,-98.9805484,no data,no data
1,The Village Green,Bedford,New Hampshire,no data,42.942383,-71.48037277,no data,no data
1,The Walton Sun,no data,Florida,no data,30.6204939,-86.1912678,no data,no data
1,The Wellsboro Gazette,Wellsboro,Pennsylvania,no data,41.7486838,-77.3005305,no data,no data
1,The Westerly Sun,Westerly,Rhode Island,2808,41.3775996,-71.8272911,no data,no data
1,The Whittier Daily News,Whittier,California,no data,33.9708782,-118.030839,no data,no data
1,The-review,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
1,TheStranger.co,no data,no data,Colorado,38.7251776,-105.607716,no data,no data
1,TheStreet.com,no data,no data,no data,,,no data,no data
1,TheTower.org,Org,Minnesota,no data,43.5813534,-95.651678,no data,no data
1,ThisWeekNews,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
1,Thomson Reuters Foundation,Thomson,Illinois,no data,41.9589158,-90.0992924,no data,no data
1,Times Herald,City of Middletown,New York,10940,41.4435778,-74.42436307,no data,no data
1,Times Reporter,Ashburn,Virginia,20147,39.018,-77.539,no data,no data
1,TimesObserver.com,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
1,Titusville Herald,Titusville,Florida,no data,28.6122187,-80.8075538,no data,no data
1,Today's News-Herald,Suffolk,Virginia,23434,36.7279316,-76.58463794,no data,no data
1,Today.com,Romulus,Michigan,48174,42.2242818,-83.3497473,no data,no data
1,TooFab,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
1,Total Pro Sports,Galveston Court,Iowa,no data,41.82799,-94.1595165,no data,no data
1,Traverse City Record-Eagle,Traverse City,Michigan,49684,44.7641411,-85.6244903,no data,no data
1,TribLIVE,no data,no data,no data,,,no data,no data
1,Tribune Content Agency on MSN.com,Tribune,Kansas,67879,38.4697378,-101.752672,no data,no data
1,Tribune Star,Terre Haute,Indiana,47803,39.4328828,-87.3457142,no data,no data
1,Tristatehomepage.com,no data,no data,no data,,,no data,no data
