city,state,urban,region,time,cost,cost-push,demand,expect,fiscal,govt,international,monetary,other-cause,other-effect,purchase,rates,redistribution,savings,social,supply,trade,uncertain,wage
"gulfport, mississippi",mississippi,0,southeast,302,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
"gulfport, mississippi",mississippi,0,southeast,305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hamilton, ohio",ohio,0,midwest,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"hamilton, ohio",ohio,0,midwest,338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hamilton, ohio",ohio,0,midwest,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamilton, ohio",ohio,0,midwest,341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamilton, ohio",ohio,0,midwest,342,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,326,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,327,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,328,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,329,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,333,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,335,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,339,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,340,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,341,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,342,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,343,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,346,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hanover, pennsylvania",pennsylvania,0,northeast,347,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
"harlingen, texas",texas,0,southwest,336,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"harlingen, texas",texas,0,southwest,337,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0
"harlingen, texas",texas,0,southwest,338,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"harlingen, texas",texas,0,southwest,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"harlingen, texas",texas,0,southwest,340,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0
"harlingen, texas",texas,0,southwest,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"harlingen, texas",texas,0,southwest,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"harlingen, texas",texas,0,southwest,346,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"harlingen, texas",texas,0,southwest,347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,254,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,255,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,256,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,257,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,258,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,259,1,1,0,0,0,1,2,1,1,0,0,1,0,1,0,0,1,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,261,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,263,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,264,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,267,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2
"harrisburg, pennsylvania",pennsylvania,0,northeast,284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,285,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,288,2,1,0,0,1,2,3,2,1,0,0,7,0,0,1,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,289,1,0,1,0,1,1,0,0,1,0,1,4,0,0,1,0,0,1,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,290,2,0,1,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,292,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,293,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,1,0,1,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,294,1,0,4,0,0,0,0,8,0,0,1,8,0,1,0,3,0,1,2
"harrisburg, pennsylvania",pennsylvania,0,northeast,295,0,0,0,0,0,1,0,2,0,2,0,8,0,8,0,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,296,1,1,3,1,1,1,0,4,0,0,1,2,2,5,0,1,0,0,2
"harrisburg, pennsylvania",pennsylvania,0,northeast,297,1,1,1,0,0,1,0,1,0,0,0,5,0,5,0,0,0,2,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,298,0,3,2,0,0,2,0,0,0,0,0,8,0,1,0,1,0,2,2
"harrisburg, pennsylvania",pennsylvania,0,northeast,299,1,1,1,0,0,0,3,1,0,0,0,3,0,2,0,1,0,0,3
"harrisburg, pennsylvania",pennsylvania,0,northeast,300,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,2,0,2,2
"harrisburg, pennsylvania",pennsylvania,0,northeast,301,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,2,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,302,1,0,0,0,0,1,1,0,0,0,1,0,2,5,0,0,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,303,5,6,2,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,2
"harrisburg, pennsylvania",pennsylvania,0,northeast,304,0,0,0,0,1,0,1,0,0,0,1,0,0,6,0,2,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,305,1,1,1,0,1,0,0,1,0,0,0,5,0,1,0,1,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,306,0,1,0,0,2,0,1,5,0,0,0,5,0,2,0,0,0,0,2
"harrisburg, pennsylvania",pennsylvania,0,northeast,307,0,4,3,0,1,1,0,2,0,0,0,5,0,1,0,2,0,1,5
"harrisburg, pennsylvania",pennsylvania,0,northeast,308,1,0,1,0,0,0,0,3,0,0,0,5,0,1,0,3,0,0,3
"harrisburg, pennsylvania",pennsylvania,0,northeast,309,0,1,2,0,0,0,0,3,0,0,1,2,0,2,0,5,0,1,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,310,0,0,1,0,1,0,0,2,0,0,2,5,0,6,0,3,1,1,2
"harrisburg, pennsylvania",pennsylvania,0,northeast,311,1,0,2,0,0,1,0,3,0,0,0,6,0,2,1,2,0,2,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,312,0,0,1,0,0,0,0,1,0,0,2,5,0,1,0,0,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,313,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,314,0,1,0,0,0,0,0,1,0,0,3,3,0,3,0,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,315,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,316,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,317,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,318,1,1,1,0,0,1,1,0,0,0,0,2,0,6,0,1,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,319,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,320,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,321,0,1,1,0,1,1,0,0,0,0,0,0,1,6,0,0,0,1,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,322,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,323,1,1,1,0,0,2,0,4,0,0,2,2,1,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,324,1,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,325,1,0,0,0,0,0,0,2,1,0,0,4,0,2,0,2,0,2,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,326,0,1,0,0,0,3,0,3,0,0,0,6,1,0,0,5,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,327,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,328,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,329,0,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,330,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,331,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,332,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,334,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,335,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,336,1,0,0,1,0,2,0,0,0,0,1,2,0,1,0,1,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,337,3,1,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,338,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,339,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1
"harrisburg, pennsylvania",pennsylvania,0,northeast,340,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,341,4,0,0,0,1,1,0,1,0,0,2,0,0,2,0,1,1,1,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,342,3,3,0,0,0,1,4,2,0,0,1,3,1,5,0,3,1,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,343,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,344,0,1,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,345,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,346,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrisburg, pennsylvania",pennsylvania,0,northeast,347,1,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,276,7,3,0,0,3,2,0,0,0,0,1,2,1,0,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,277,2,0,0,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,278,1,0,0,0,0,1,0,0,0,0,0,3,0,3,4,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,279,5,4,0,0,3,2,0,1,0,0,0,4,0,4,1,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,280,1,0,1,0,2,3,0,1,0,0,0,0,0,6,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,281,4,0,1,0,1,3,0,0,0,0,0,0,0,2,0,3,0,0,0
"hartford, connecticut",connecticut,0,northeast,282,4,0,1,0,2,1,1,3,0,0,0,4,0,3,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,283,5,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,284,2,0,4,0,0,0,0,3,2,0,4,6,1,5,1,2,0,2,2
"hartford, connecticut",connecticut,0,northeast,285,0,0,3,3,4,1,3,8,0,0,0,8,0,4,1,0,0,1,0
"hartford, connecticut",connecticut,0,northeast,286,0,0,2,0,0,1,0,3,0,0,0,13,0,7,0,1,0,1,1
"hartford, connecticut",connecticut,0,northeast,287,3,0,1,0,2,1,0,4,0,0,2,6,0,18,1,3,0,0,0
"hartford, connecticut",connecticut,0,northeast,288,4,3,8,0,2,2,7,11,1,0,1,22,2,5,0,8,1,2,6
"hartford, connecticut",connecticut,0,northeast,289,1,2,4,0,0,0,2,0,0,0,2,2,0,14,0,4,0,2,0
"hartford, connecticut",connecticut,0,northeast,290,1,5,0,0,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,291,2,2,0,0,1,4,1,1,0,2,2,0,0,5,1,2,0,0,0
"hartford, connecticut",connecticut,0,northeast,292,2,3,2,0,1,8,0,1,1,1,3,0,0,1,0,2,0,4,0
"hartford, connecticut",connecticut,0,northeast,293,0,4,1,0,0,0,0,0,0,0,1,5,0,14,1,0,0,10,9
"hartford, connecticut",connecticut,0,northeast,294,2,0,4,0,11,2,0,8,0,0,2,7,1,12,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,295,4,7,0,0,0,0,0,3,0,0,0,7,0,2,0,0,0,7,2
"hartford, connecticut",connecticut,0,northeast,296,4,4,0,2,1,14,0,3,0,0,2,17,0,6,0,1,0,12,3
"hartford, connecticut",connecticut,0,northeast,297,0,3,2,0,2,0,2,0,0,0,0,13,0,3,1,3,0,6,0
"hartford, connecticut",connecticut,0,northeast,298,2,2,2,0,5,0,0,2,0,0,0,5,0,5,0,3,0,5,4
"hartford, connecticut",connecticut,0,northeast,299,0,5,0,0,0,1,2,3,0,0,2,11,0,3,1,3,1,5,1
"hartford, connecticut",connecticut,0,northeast,300,5,0,6,0,1,5,1,0,3,0,2,3,1,6,3,2,0,0,6
"hartford, connecticut",connecticut,0,northeast,301,6,4,0,0,0,3,0,1,0,0,4,1,1,1,2,3,0,1,0
"hartford, connecticut",connecticut,0,northeast,302,2,1,1,0,1,1,2,1,0,0,1,4,2,6,0,2,0,0,2
"hartford, connecticut",connecticut,0,northeast,303,5,1,0,0,0,4,0,0,0,0,4,1,0,5,1,4,0,0,0
"hartford, connecticut",connecticut,0,northeast,304,1,6,0,0,1,1,0,0,0,0,4,4,1,6,0,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,305,2,0,1,0,0,2,0,1,0,0,1,7,0,20,0,4,0,4,0
"hartford, connecticut",connecticut,0,northeast,306,1,1,2,0,0,3,1,3,1,0,0,16,0,1,0,5,0,0,5
"hartford, connecticut",connecticut,0,northeast,307,4,2,0,0,1,0,1,6,0,0,2,7,1,6,0,7,0,6,2
"hartford, connecticut",connecticut,0,northeast,308,1,4,2,0,0,2,1,4,0,0,1,7,1,0,0,10,0,2,2
"hartford, connecticut",connecticut,0,northeast,309,2,3,5,0,0,0,0,9,0,0,0,11,0,10,0,8,0,3,3
"hartford, connecticut",connecticut,0,northeast,310,0,2,0,0,0,0,0,0,0,0,0,10,0,9,1,5,0,2,3
"hartford, connecticut",connecticut,0,northeast,311,1,2,1,2,4,5,2,7,0,0,0,4,0,1,1,6,0,0,6
"hartford, connecticut",connecticut,0,northeast,312,2,7,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,313,4,4,5,1,3,0,0,1,0,0,1,4,0,14,1,1,0,1,2
"hartford, connecticut",connecticut,0,northeast,314,2,0,2,0,1,0,0,3,0,0,0,9,0,12,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,315,3,1,1,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,316,4,4,1,0,1,0,0,0,0,0,1,0,0,2,1,3,0,1,0
"hartford, connecticut",connecticut,0,northeast,317,3,0,0,0,1,2,0,0,0,0,3,1,1,2,0,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,318,0,3,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,319,6,1,3,0,2,2,1,3,0,0,0,0,0,10,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,320,0,1,0,0,0,1,0,1,0,0,2,4,0,5,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,321,1,3,0,0,1,1,0,0,0,0,1,2,0,2,0,0,0,0,2
"hartford, connecticut",connecticut,0,northeast,322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,323,4,0,1,0,2,2,0,2,0,0,1,3,0,3,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,324,0,0,0,0,0,2,1,1,0,0,2,3,0,10,0,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,325,2,1,1,0,2,1,0,2,0,0,0,11,1,2,1,6,0,4,5
"hartford, connecticut",connecticut,0,northeast,326,1,2,1,0,0,0,0,6,0,0,0,17,1,7,0,8,0,1,0
"hartford, connecticut",connecticut,0,northeast,327,4,1,0,0,0,0,1,2,0,0,1,1,0,9,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,328,1,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,1
"hartford, connecticut",connecticut,0,northeast,329,3,5,0,0,1,0,0,2,0,0,0,4,0,2,0,1,0,0,0
"hartford, connecticut",connecticut,0,northeast,330,1,2,2,0,0,0,0,1,0,0,1,6,0,1,0,6,0,0,4
"hartford, connecticut",connecticut,0,northeast,331,10,1,0,1,1,1,0,2,1,0,1,4,1,4,0,5,0,4,1
"hartford, connecticut",connecticut,0,northeast,332,4,1,0,0,0,0,0,3,0,0,2,14,1,3,0,3,0,5,3
"hartford, connecticut",connecticut,0,northeast,333,5,1,0,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,1
"hartford, connecticut",connecticut,0,northeast,334,1,3,2,0,0,0,0,3,0,0,0,8,2,3,0,3,0,1,0
"hartford, connecticut",connecticut,0,northeast,335,7,1,2,0,1,1,0,6,0,0,1,4,0,1,1,4,0,0,0
"hartford, connecticut",connecticut,0,northeast,336,6,2,0,0,0,2,0,1,0,0,0,2,0,0,0,2,0,0,0
"hartford, connecticut",connecticut,0,northeast,337,4,0,0,0,1,3,0,0,0,0,1,2,0,1,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,338,1,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0
"hartford, connecticut",connecticut,0,northeast,339,2,0,0,1,2,1,0,0,0,0,1,1,0,2,2,1,0,3,0
"hartford, connecticut",connecticut,0,northeast,340,2,2,0,0,0,1,0,2,0,0,2,1,0,1,0,1,0,1,0
"hartford, connecticut",connecticut,0,northeast,341,2,0,0,0,2,3,0,0,0,0,0,2,1,0,1,0,0,1,1
"hartford, connecticut",connecticut,0,northeast,342,9,2,0,0,0,2,1,2,0,0,1,8,0,5,4,4,2,1,0
"hartford, connecticut",connecticut,0,northeast,343,3,0,0,1,0,9,0,0,0,0,0,1,1,1,0,2,0,0,0
"hartford, connecticut",connecticut,0,northeast,344,0,0,2,0,4,0,0,2,0,0,0,0,0,0,1,3,0,0,0
"hartford, connecticut",connecticut,0,northeast,345,3,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,346,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"hartford, connecticut",connecticut,0,northeast,347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,313,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,318,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,320,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hattiesburg, mississippi",mississippi,0,southeast,327,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,338,0,0,0,1,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,339,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,340,6,2,2,2,1,2,3,4,0,0,1,5,0,1,0,3,0,1,0
"hattiesburg, mississippi",mississippi,0,southeast,341,1,1,0,0,1,3,1,2,0,0,0,1,0,5,0,9,2,2,0
"hattiesburg, mississippi",mississippi,0,southeast,342,3,4,0,3,0,0,1,6,0,0,2,22,0,3,1,6,0,1,1
"hattiesburg, mississippi",mississippi,0,southeast,343,1,0,1,0,5,1,0,1,1,0,0,0,0,3,0,1,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,344,1,0,2,0,2,0,0,2,0,0,0,1,2,0,0,2,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,345,3,0,2,0,1,0,0,6,0,0,0,3,0,0,1,0,1,0,0
"hattiesburg, mississippi",mississippi,0,southeast,346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hattiesburg, mississippi",mississippi,0,southeast,347,1,0,0,0,2,2,0,2,0,0,1,0,3,4,1,0,0,1,0
"hazleton, pennsylvania",pennsylvania,0,northeast,342,6,3,0,0,2,0,0,0,0,0,2,8,1,2,0,0,0,2,0
"hazleton, pennsylvania",pennsylvania,0,northeast,343,1,1,0,1,0,1,0,0,0,0,2,2,1,3,0,1,0,1,0
"hazleton, pennsylvania",pennsylvania,0,northeast,344,1,0,0,0,0,1,0,1,0,0,2,1,1,1,0,0,0,0,0
"hazleton, pennsylvania",pennsylvania,0,northeast,345,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"hazleton, pennsylvania",pennsylvania,0,northeast,346,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hazleton, pennsylvania",pennsylvania,0,northeast,347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hendersonville, north carolina",north carolina,0,southeast,342,1,2,0,0,2,0,0,2,0,0,1,6,0,0,0,2,0,0,0
"hendersonville, north carolina",north carolina,0,southeast,343,4,1,2,0,4,1,0,5,0,0,1,9,0,3,4,7,0,2,4
"hendersonville, north carolina",north carolina,0,southeast,344,0,1,4,0,5,0,0,6,0,0,1,1,0,1,0,2,0,1,2
"hendersonville, north carolina",north carolina,0,southeast,345,1,0,4,0,3,0,0,4,0,0,0,5,0,2,0,3,0,0,3
"hendersonville, north carolina",north carolina,0,southeast,346,1,0,0,0,9,4,0,5,0,0,3,1,0,3,2,0,0,0,5
"hendersonville, north carolina",north carolina,0,southeast,347,1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
