"annotation_id"	"assigned"	"cause"	"city"	"cost-push-time"	"cost-time"	"created_at"	"demand-time"	"effect"	"expect-time"	"file_id"	"fiscal-time"	"govt-time"	"id"	"inflation-direction"	"international-time"	"lead_time"	"loc"	"monetary-time"	"month"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"region"	"savings-time"	"scope"	"social-time"	"state"	"supply-time"	"temporality"	"text"	"title"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"	"year"	"year_month"
3080	"mh"	""	"detroit"	""	""	"2024-07-15T21:22:58.065932Z"	""	""	""	1836481313	""	""	60065	""	""	5.195	"detroit"	""	10	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"michigan"	""	""	"T - V iuJAJ ""Samuelson may be a Nobal prlze-wlnnlng prlze-wlnnlng economist, but so Is F.A. Von Hayek, and he expects much worse Inflation than I'm predicting."""	"Detroit Free Press (1923-)"	""	""	"2024-07-15T21:22:58.065961Z"	""	1975	"1975-10"
3081	"mh"	""	"st louis"	""	""	"2024-07-15T21:23:44.642685Z"	""	"govt"	""	1903252264	""	"present"	60066	"inflation-same"	""	44.375	"st louis"	""	5	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	""	"present"	"No Cause For Fear Recession and inflation have combined to take their toll on the Social Security system, as they have on almost everything else, with the result that in the next fiscal year expenditures will exceed income by about 3 billion dollars."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-15T21:23:44.642708Z"	""	1975	"1975-05"
3082	"mh"	""	"new york"	""	""	"2024-07-15T21:24:01.991942Z"	""	""	""	134466161	""	""	60067	""	""	14.205	"new york, ny"	""	2	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"The move :d help offset the ""wide :~read impression that the Fed hasn't beer, as          as i3 should Se in  inflation. says John L Eytattt, executive vice president for 9nance and 2  of American Standard Inc., a maker of tra9 and building products and             and mining equipment."	"Wall Street Journal  (1923-)"	""	""	"2024-07-15T21:24:01.991963Z"	""	1980	"1980-02"
3083	"mh"	""	"new york"	""	""	"2024-07-15T21:24:31.515781Z"	""	""	""	132615663	""	""	60068	""	""	27.372	"new york, ny"	""	12	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"General Flsenhrtu or hus accepted the honorary of an anti-Infiatlonary group know an the Council for N:conomic Growth and Security, Inc. Dr ,lames Tobin of the Freside nt s Conncll of Advisers says he s having thoughts on the desirability of creeping inflation."	"Wall Street Journal  (1923-)"	""	""	"2024-07-15T21:24:31.515802Z"	""	1961	"1961-12"
3084	"mh"	"wage"	"louisville"	"general"	""	"2024-07-15T21:25:12.806072Z"	""	"cost-push"	""	1868512307	""	""	60069	"inflation-na"	""	39.172	"louisville"	""	6	"{""choices"":[""cause"",""effect""]}"	""	""	""	""	""	"southeast"	""	"local"	""	"kentucky"	""	"general"	"Current economic theory views the balance between inflation and unemployment unemployment as a trade-off."	"Courier-Journal (1923-) The"	""	""	"2024-07-15T21:25:12.806094Z"	"general"	1978	"1978-06"
3085	"mh"	"fiscal"	"boston"	""	""	"2024-07-15T21:25:45.044241Z"	""	""	""	655247711	"present"	""	60070	"inflation-same"	""	29.59	"boston, mass"	""	1	"cause"	""	""	""	""	""	"northeast"	""	"local"	""	"massachusetts"	""	"present"	"Asked to cite his biggest disappointment since taking office, Mr. Ford said it would have to be his frustration at being unable to ""turn a switch"" and conquer both inflation and unemployment."	"Boston Globe (1960-)"	""	""	"2024-07-15T21:25:45.044264Z"	""	1976	"1976-01"
3086	"mh"	""	"new york"	""	""	"2024-07-15T21:26:08.522472Z"	""	""	""	115648267	""	""	60071	""	""	21.189	"new york, ny"	""	1	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"Careful economic planning has maintained over-all !stability despite some inflation and budget imbalance, and private capital, both foreign and domestic, is di-awing up important expansion plans."	"New York Times  (1923-)"	""	""	"2024-07-15T21:26:08.522492Z"	""	1964	"1964-01"
3088	"mh"	""	"new york"	""	""	"2024-07-15T21:27:31.249827Z"	""	"govt"	""	123170753	""	"present"	60072	"inflation-up"	""	14.995	"new york, ny"	""	12	"{""choices"":[""effect"",""foreign""]}"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"MEXICO CITY, Dec. 16 The Mexican Government plans a cautious relaxation of its austerity program next year, allowing the economy to grow by about 5 percent but still maintaining its fight against inflation."	"New York Times  (1923-)"	""	""	"2024-07-15T21:27:31.249848Z"	""	1977	"1977-12"
3087	"mh"	"fiscal"	"new york"	""	""	"2024-07-15T21:26:35.588053Z"	""	""	""	123170753	"present"	""	60072	"inflation-down"	""	23.938	"new york, ny"	""	12	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"MEXICO CITY, Dec. 16 The Mexican Government plans a cautious relaxation of its austerity program next year, allowing the economy to grow by about 5 percent but still maintaining its fight against inflation."	"New York Times  (1923-)"	""	""	"2024-07-15T21:26:35.588075Z"	""	1977	"1977-12"
3089	"mh"	""	"new york"	""	""	"2024-07-15T21:28:36.133068Z"	""	"savings"	""	121266770	""	""	60073	"inflation-same"	""	36.577	"new york, ny"	""	12	"effect"	""	""	""	""	""	"northeast"	"present"	"national"	""	"new york"	""	"future"	"They burble enthusiastically about housing stability, a good investment, a hedge against inflation and future resale possibilities for their apartments."	"New York Times  (1923-)"	""	""	"2024-07-15T21:28:36.133089Z"	""	1980	"1980-12"
3090	"mh"	""	"new york"	""	""	"2024-07-15T21:31:51.126834Z"	""	""	""	132706624	""	""	60074	""	""	191.92	"new york, ny"	""	2	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"Growth, by the prevailing line of reasoning in the capital, poses a t o-fold demand for Federal planning of Deterring Inflation Ofticinl9 are quite that spurting C:uve_rnment plus recovery plus .v toward toll and full tail inevitably tempt price rises: it is deemed vital to deter many of them 12h tht, new array of techniques But while planned to counted upon as a way to a or control the of gro th, it is simultaneously rated a chief instrument for accomplishing that growth The pi Ice of long-term money must be brought down, by the Treasury's handling of its o n borrowings, by cooperative Federal Resen e System maneuvers tn the credit markets, by policies of the agencies, and by whatever other means seem suitable-to spur a rush of burro ing, spending, building, producing f But the price of short-term money mast be kept from falling, to keep portable capital from fleeing to more profitable foreign markets."	"Wall Street Journal  (1923-)"	""	""	"2024-07-15T21:31:51.126856Z"	""	1961	"1961-02"
3091	"mh"	"fiscal"	"new york"	""	""	"2024-07-15T21:32:11.145211Z"	""	""	""	120713270	"past"	""	60075	"inflation-up"	""	14.7	"new york, ny"	""	9	"cause"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"These services and subsidies were beyond the state s fiscal capability and were in the long run self-defeating, as they contributed to increased inflation."	"New York Times  (1923-)"	""	""	"2024-07-15T21:32:11.145231Z"	""	1979	"1979-09"
3092	"mh"	""	"minneapolis"	""	""	"2024-07-15T21:32:39.512398Z"	""	""	""	1876578463	""	""	60076	""	""	25.075	"minneapolis"	""	3	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	""	"Two immediate steps against medical inflation recommended recommended by Mr. Johnson would need congressional approval. approval."	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-15T21:32:39.512433Z"	""	1968	"1968-03"
3093	"mh"	""	"cincinnati"	""	""	"2024-07-15T21:33:08.509877Z"	""	"{""choices"":[""purchase"",""present"",""savings""]}"	""	1884182379	""	""	60077	"inflation-up"	""	23.349	"cincinnati"	""	2	"effect"	""	""	"present"	""	""	"midwest"	"present"	"local"	""	"ohio"	""	"present"	"""We are in a crisis of inflation which steadily saps the earnings ana savings of our people."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T21:33:08.509903Z"	""	1960	"1960-02"
3094	"mh"	""	"minneapolis"	""	""	"2024-07-15T21:33:23.022128Z"	""	""	""	1878312688	""	""	60078	""	""	11.349	"minneapolis"	""	9	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	""	"Though few but the fanatic take devolution devolution seriously, it provides a little relief from the endless discussion of inflation, government crises, the coming election, the sagging economy and falling share prices."	"Minneapolis Star (1947-1982)"	""	""	"2024-07-15T21:33:23.022149Z"	""	1974	"1974-09"
3095	"mh"	""	"minneapolis"	""	""	"2024-07-15T21:34:54.539375Z"	""	"savings"	""	1878259478	""	""	60079	"inflation-up"	""	89.07	"minneapolis"	""	8	"effect"	""	""	""	""	""	"midwest"	"present"	"local"	""	"minnesota"	""	"present"	"SILVER BULLION From Liberty Metals Financial protection against worsening worsening Inflation from a company with lofty Ideas about why you deserve an edge of our deleriorating economy."	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-15T21:34:54.539393Z"	""	1974	"1974-08"
3096	"mh"	"other-cause"	"washington"	""	""	"2024-07-15T21:48:58.590497Z"	""	""	""	148429224	""	""	60080	"inflation-same"	""	841.59	"washington, dc"	""	7	"cause"	"general"	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	"general"	"The basic tenet of the populist credo is that THEODORE J. JACOBS is executive director of the Center for Study of Responsive Law in Washington. economic concentration causes and perpetuates many of our domestic problems, including everyday ills such as inflation and overpricing."	"Washington Post, Times Herald  (1959-1973) The"	""	""	"2024-07-15T21:48:58.590517Z"	""	1973	"1973-07"
3097	"mh"	""	"detroit"	""	""	"2024-07-15T21:49:32.056411Z"	""	""	""	1820467742	""	""	60081	""	""	15.965	"detroit"	""	12	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"michigan"	""	""	"Inflation Tide Ebbing, Commerce Chief Says BY DAVID KLEMENT Free Press Business Writer The current economic slump ""has several months to run"" but it appears that ""the back of inflation has been broken,"" Commerce Secretary Frederick B. Dent said in Detroit Detroit Monday."	"Detroit Free Press (1923-)"	""	""	"2024-07-15T21:49:32.056431Z"	""	1974	"1974-12"
3098	"mh"	"fiscal"	"new york"	""	""	"2024-07-15T21:49:55.035811Z"	""	""	""	123951830	"general"	""	60082	"inflation-same"	""	36.337	"new york, ny"	""	10	"cause"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"general"	"But such perceptions do not dawn on those whose polemical purpose is to exploit a scare number in order to scapegoat ""over-regulation"" for inflation, unemployment, and the decline of the dollar, innovation, productivity and the Chrysler Corporation."	"New York Times  (1923-)"	""	""	"2024-07-15T21:50:18.297287Z"	""	1979	"1979-10"
3099	"mh"	""	"new york"	""	""	"2024-07-15T21:50:34.704944Z"	""	""	""	120776335	""	""	60083	""	""	13.075	"new york, ny"	""	8	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"A Million Workers Struck Briefly Last Week A Million Workers Struck Briefly Last Week Inflation Presents a Threat To Begin Regime's Future By DAVID K. SHIPLER JERUSALEM--Prime Minister Menachem Begin may have won a Nobel Prize for peace, but most Israelis wouldn't give him the prize for economics."	"New York Times  (1923-)"	""	""	"2024-07-15T21:50:34.704967Z"	""	1979	"1979-08"
3100	"mh"	""	"new york"	""	""	"2024-07-15T21:50:47.122673Z"	""	""	""	117665817	""	""	60084	""	""	9.824	"new york, ny"	""	11	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"Slowdown Called 'Healthy' He noted that different persons, both inside and outside the Government, were reading recent economic statistics in different ways, with some reaching the conclusion that the business boom and inflation will continue and others concluding that they will not."	"New York Times  (1923-)"	""	""	"2024-07-15T21:50:47.122696Z"	""	1966	"1966-11"
3101	"mh"	""	"indianapolis"	""	""	"2024-07-15T21:50:52.434594Z"	""	""	""	1893053956	""	""	60085	""	""	2.931	"indianapolis"	""	7	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"indiana"	""	""	"As the nations gain strength again, ""inflation remains worrisome,"" said the department."	"Indianapolis Star (1923-)"	""	""	"2024-07-15T21:50:52.434620Z"	""	1976	"1976-07"
3102	"mh"	""	"louisville"	""	""	"2024-07-15T22:37:19.469906Z"	""	""	""	1868026623	""	""	60086	""	""	26.168	"louisville"	""	1	"none"	""	""	""	""	""	"southeast"	""	"local"	""	"kentucky"	""	""	"Like 94 of the 100 biggest earners on a list published by the National Tax Bureau, Han is in the real-estate business, a tribute to the enormous inflation in the land prices in this crowded island country."	"Courier-Journal (1923-) The"	""	""	"2024-07-15T22:37:19.469927Z"	""	1974	"1974-01"
3103	"mh"	""	"cincinnati"	""	""	"2024-07-15T22:37:25.494131Z"	""	""	""	1888675370	""	""	60087	""	""	3.787	"cincinnati"	""	12	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	""	"U is utilization, I is inflation jrXlS You and I are paying the bill."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T22:37:25.494151Z"	""	1975	"1975-12"
3104	"mh"	""	"new york"	""	""	"2024-07-15T22:37:48.349033Z"	""	""	""	120570912	""	""	60088	""	""	20.558	"new york, ny"	""	4	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"Also reflecting current Ilfestyles and the ""economic climate,"" according to Mr. Levine, were a series of ""inflation "" rooms, ranging in price from $2,100 for a patio, and $2,500' for a bedroom, to $12,000 for a split level living/dining room."	"New York Times  (1923-)"	""	""	"2024-07-15T22:37:48.349053Z"	""	1975	"1975-04"
3105	"mh"	""	"detroit"	""	""	"2024-07-15T22:38:50.816974Z"	""	"savings"	""	1819014352	""	""	60089	"inflation-same"	""	59.714	"detroit"	""	3	"effect"	""	""	""	""	""	"midwest"	"general"	"local"	""	"michigan"	""	"general"	"As for silver as a hedge against inflation, it ranks well down on the list of traditional hedges."	"Detroit Free Press (1923-)"	""	""	"2024-07-15T22:38:50.817000Z"	""	1965	"1965-03"
3106	"mh"	""	"minneapolis"	""	""	"2024-07-15T22:39:51.389985Z"	""	"redistribution"	""	1878497271	""	""	60090	"inflation-same"	""	56.622	"minneapolis"	""	3	"effect"	""	""	""	""	"present"	"midwest"	""	"local"	""	"minnesota"	""	"present"	"He had pointed out that In his area man"" families had $.001 incomes incomes and homes that inflation had made worth $25,000."	"Minneapolis Star (1947-1982)"	""	""	"2024-07-15T22:39:51.390004Z"	""	1976	"1976-03"
3107	"mh"	"supply"	"los angeles"	""	""	"2024-07-15T22:40:47.486821Z"	""	""	""	158531471	""	""	60091	"inflation-same"	""	53.153	"los angeles, calif"	""	4	"cause"	""	""	""	""	""	"west"	""	"local"	""	"california"	"general"	"present"	"But an energy price rise in the short run would help to stabilize the dollar and to reduce U.S. dependence on imported oil, he said, so that it would have a ""stabilizing"" influence on the inflation rate, On other issues, Blumenthal said: -Unemployment, at 6.1% in Feb- ruary, will ""continue to fall gradually."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T22:40:47.486841Z"	""	1978	"1978-04"
3108	"mh"	""	"norfolk"	""	""	"2024-07-15T22:41:19.189383Z"	""	""	""	569250670	""	""	60092	""	""	19.61	"norfolk, va"	""	1	"none"	""	""	""	""	""	"southeast"	""	"local"	""	"virginia"	""	""	"The summing-up for the past 12 months produced lugubrious litany of political corruption inflation fuel shortages and assorted other crises foreign and domestic BEFORE WE sink too deeply in 1974, we need to be reminded that 1973 was not as villainous as it has been pictured For unless the prevailing impression is changed before it hardens 1973 will acquire permanent stigma of the type that sullies the good name of 1929."	"New Journal and Guide (1916-)"	""	""	"2024-07-15T22:41:19.189407Z"	""	1974	"1974-01"
3109	"mh"	""	"chicago"	""	""	"2024-07-15T22:41:30.246812Z"	""	""	""	169312030	""	""	60093	""	""	8.336	"chicago, ill"	""	8	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	""	"In the last 10 years expenditures for food away from home, expressed in constant dollars [adjusted for inflation], in- creased by 31.5 per cent."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T22:41:30.246831Z"	""	1974	"1974-08"
3110	"mh"	""	"minneapolis"	""	""	"2024-07-15T22:41:38.675130Z"	""	""	""	1877562777	""	""	60094	""	""	6.033	"minneapolis"	""	1	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	""	"Also inflation, unemployment, unemployment, race relations, generation generation gaps, hair of all lengths, and politicians and psychiatrists of all kinds."	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-15T22:41:38.675150Z"	""	1971	"1971-01"
3111	"mh"	""	"los angeles"	""	""	"2024-07-15T22:42:03.826395Z"	""	""	""	158663441	""	""	60095	""	""	22.762	"los angeles, calif"	""	10	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"The council said the underlying rate of inflation-meaning that vola- tile changes in food and energy prices had not been counted-increased to more than 7% at an annual rate in calendar 1978, up from 6% last year."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T22:42:03.826416Z"	""	1978	"1978-10"
3113	"mh"	"fiscal"	"minneapolis"	""	""	"2024-07-15T22:42:54.157847Z"	""	""	""	1876306256	"future"	""	60096	"inflation-down"	""	14.197000000000001	"minneapolis"	""	9	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"future"	"Gullander, president of the NAM, testified that in fighting inflation ""the principal principal effort must be on the side of reducing government spending."""	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-15T22:43:16.478229Z"	""	1966	"1966-09"
3112	"mh"	""	"minneapolis"	""	""	"2024-07-15T22:42:40.594091Z"	""	"govt"	""	1876306256	""	"future"	60096	"inflation-up"	""	37.03	"minneapolis"	""	9	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"present"	"Gullander, president of the NAM, testified that in fighting inflation ""the principal principal effort must be on the side of reducing government spending."""	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-15T22:43:10.459046Z"	""	1966	"1966-09"
